"Obj. ID","IAU name","Internal name/s","Obj. RA","Obj. DEC","Obj. Type","Redshift","Spec. ID","Obs-date","JD","From","Telescope","Instrument","Observer/s","Reducer/s","Source group","Public","Associated groups","End prop. period","Ascii file","Fits file","Spec. type","Spec. quality","Extinction-Corrected","WL Medium","WL Units","Flux Unit Coefficient","Spec. units","Flux Calibrated By","Exp-time","Aperture (slit)","HA","Airmass","Dichroic","Grism","Grating","Blaze","Lambda-min","Lambda-max","Del-Lambda","Contrib","Publish","Remarks","Created by","Creation date"
"5923","2016jhr","MUSSES1604D","184.582708","0.254828","SN Ia","","68935","2016-04-23 00:00:00.00","2457501.5","","SALT","RSS","Saurabh W. Jha","","MUSSES","Y","MUSSES","","2016jhr_2016-04-23_SALT_RSS_MUSSES.dat","","Object","Low","","Air","Angstrom","1","erg cm(-2) sec(-1) Ang(-1)","","","","","","","","","","3400.62","8278.23","2.6785337726524","","","","Dr Ji-an Jiang","2023-01-31 07:43:14"
"5923","2016jhr","MUSSES1604D","184.582708","0.254828","SN Ia","","68936","2016-05-10 00:00:00.00","2457518.5","","SALT","RSS","Saurabh W. Jha","","MUSSES","Y","MUSSES","","2016jhr_2016-05-10_SALT_RSS_MUSSES.dat","","Object","Low","","Air","Angstrom","1","erg cm(-2) sec(-1) Ang(-1)","","","","","","","","","","3349.602","9249.118","2.9810591207681","","","","Dr Ji-an Jiang","2023-01-31 07:43:14"
"5923","2016jhr","","184.582708","0.254828","SN Ia","","17779","2016-05-25 07:55:12.00","2457533.83","","Gemini-N","GMOS","Ji-an Jiang","Unknown","","Y","","","2016jhr_2016-05-25_07-55-12_Gemini-N_GMOS_None.txt","","Object","","","Air","Angstrom","1","Other","","0","0","","","","","","","4900.4974318743","9180.6611356735","12.3704153289","","","[TNS Source Group: MUSSES; Classifier/s: Ji-an Jiang...] [Prev. spec info - createdby: upload-TNS; modifiedby: upload-TNS]"," Migration From WISeREP1.0","2017-08-06 00:59:23"
