t mag mag_unc fid
-16.34187247508396 -15.99771785736084 0.2513851225376129 1
-15.365992244870492 -16.455270767211914 0.2544765770435333 1
-14.514435076375632 -17.056365966796875 0.10507730394601822 1
-13.622943485765386 -17.46214485168457 0.06923121213912964 1
-11.748749684253532 -18.25016212463379 0.07769785076379776 1
-9.972546798848052 -18.652315139770508 0.03888078033924103 1
-9.067206852628477 -18.967601776123047 0.02246229723095894 1
-8.177910437194397 -19.064666748046875 0.019993729889392853 1
-7.193845355794224 -19.239501953125 0.04901435598731041 1
-6.311930207127489 -19.314693450927734 0.03469274565577507 1
-5.42821983720291 -19.39760398864746 0.03814416751265526 1
-4.477329846518576 -19.563934326171875 0.03264635056257248 1
-3.760554763926 -19.555927276611328 0.02972673624753952 1
-2.785483378550832 -19.618227005004883 0.02636535093188286 1
-1.863665960231969 -19.705400466918945 0.026386808604002 1
-1.0444845351734013 -19.730581283569336 0.019150130450725555 1
-0.016531409448847456 -19.735939025878906 0.026972994208335876 1
0.830529395799926 -19.62339210510254 0.03216496855020523 1
1.6549395248663383 -19.691570281982422 0.030175140127539635 1
2.550429125409657 -19.680789947509766 0.0408816821873188 1
3.4518762851911586 -19.653432846069336 0.046132396906614304 1
4.348694815025795 -19.64270782470703 0.02913125790655613 1
5.2489104602616905 -19.58920669555664 0.038451261818408966 1
6.150401051671012 -19.529014587402344 0.0180098507553339 1
7.121163029878714 -19.4848575592041 0.018621057271957397 1
7.9710790807695355 -19.430118560791016 0.016187867149710655 1
9.763175022861407 -19.258438110351562 0.03279745206236839 1
12.462178178843718 -19.018945693969727 0.03169826418161392 1
15.299412624270557 -18.713960647583008 0.14504894614219666 1
17.871800180259214 -18.50627326965332 0.06172279268503189 1
20.55586862014195 -17.903244018554688 0.1070106253027916 1
23.274484536013457 -17.72550392150879 0.09450633078813553 1
24.256458791935223 -17.694272994995117 0.11868642270565033 1
25.16013411494313 -17.275217056274414 0.2094547301530838 1
25.984078065834005 -17.85550308227539 0.1261340081691742 1
33.17372276841573 -16.8444881439209 0.21513637900352478 1
34.10081587046573 -16.939863204956055 0.12473206967115402 1
35.034508296146626 -16.967941284179688 0.12956038117408752 1
35.90534165933244 -17.12709617614746 0.16937516629695892 1
36.84250075190359 -16.923927307128906 0.1360776275396347 1
37.75815196113612 -17.08477210998535 0.11078783869743347 1
38.643617313136865 -16.80461311340332 0.14379583299160004 1
39.56808214646078 -16.755338668823242 0.22475594282150269 1
40.45147236270328 -16.913959503173828 0.13340961933135986 1
41.3699709949721 -16.82360076904297 0.18262462317943573 1
42.23636714775179 -16.510255813598633 0.22921036183834076 1
43.147561091230976 -16.595478057861328 0.18117105960845947 1
44.062473940956124 -16.450714111328125 0.33278533816337585 1
