t mag mag_unc fid
-11.708295574245378 -17.13365936279297 0.11749188601970673 1
-9.880882431027642 -17.833236694335938 0.0393056645989418 1
-9.004579070522562 -18.12049674987793 0.03831586241722107 1
-6.286769851413537 -18.714488983154297 0.021303828805685043 1
-2.56083074733161 -19.086057662963867 0.02013368345797062 1
-1.7151875387787723 -19.05706024169922 0.03963295742869377 1
1.1645522016138163 -19.21590805053711 0.036111701279878616 1
2.0327155458706523 -19.07851219177246 0.05190395936369896 1
3.8181299230006527 -18.975088119506836 0.03995559364557266 1
4.700582871023629 -18.97515296936035 0.04190553352236748 1
6.512711116028512 -18.890851974487305 0.015852976590394974 1
7.4701647238116635 -18.835702896118164 0.01826339215040207 1
8.373841039081842 -18.718852996826172 0.018423741683363914 1
10.269596045600203 -18.590152740478516 0.020830782130360603 1
11.204849722204106 -18.450820922851562 0.02400997467339039 1
12.107295757676695 -18.34799575805664 0.0233156718313694 1
13.025301605281452 -18.238445281982422 0.03111671842634678 1
13.891163153088028 -18.12470054626465 0.030924629420042038 1
14.815996290846302 -18.043106079101562 0.03364498168230057 1
15.76764890946579 -17.88939666748047 0.04371049627661705 1
16.667830417236114 -17.757667541503906 0.03987996652722359 1
17.555333095825272 -17.710529327392578 0.04020903632044792 1
18.50113677399873 -17.948379516601562 0.3418739438056946 1
19.39865373009059 -17.296144485473633 0.07471203804016113 1
21.337996152080684 -17.1959228515625 0.0815686285495758 1
22.21575773484146 -17.015932083129883 0.10112310945987701 1
23.046734291344542 -16.806438446044922 0.14167001843452454 1
24.076085802754776 -17.068496704101562 0.2155577391386032 1
24.943315139350187 -17.037551879882812 0.18651433289051056 1
25.794424002270464 -16.750444412231445 0.22012339532375336 1
31.302967467332987 -16.174346923828125 0.22906985878944397 1
32.26362401796204 -16.3335018157959 0.21312738955020905 1
33.220939264549365 -16.224445343017578 0.25260940194129944 1
34.06401011625615 -16.229093551635742 0.26466667652130127 1
35.94200200763005 -16.152416229248047 0.1764097660779953 1
36.853807701579676 -16.296911239624023 0.1471615880727768 1
37.820708771463316 -16.138427734375 0.202103391289711 1
38.71842084471995 -16.390342712402344 0.14227508008480072 1
39.627798851046265 -15.895185470581055 0.19901509582996368 1
43.362008414778 -15.930268287658691 0.24826426804065704 1
44.27601655353992 -15.627789497375488 0.338870108127594 1
45.17787536480932 -15.895751953125 0.24263088405132294 1
59.79411567623745 -15.872523307800293 0.3353135585784912 1
98.45977756838742 -15.926702499389648 0.27240079641342163 1
-11.7382425568627 -16.905851364135742 0.11862725019454956 2
-9.922096240892536 -17.67778205871582 0.10498666763305664 2
-9.063600321732961 -18.003259658813477 0.05730088800191879 2
-7.177962938154247 -18.519947052001953 0.018542414531111717 2
-6.211138567539834 -18.485977172851562 0.04180426150560379 2
-2.6133538109569088 -18.81505584716797 0.04479528218507767 2
-1.6301433884565797 -19.04998016357422 0.03134777769446373 2
1.0504373602448338 -19.149320602416992 0.03045441210269928 2
2.9590140472733983 -19.023664474487305 0.07033330947160721 2
3.8749061731281382 -19.084720611572266 0.029493220150470734 2
4.774766570210443 -19.010814666748047 0.04038325697183609 2
5.7289152318259084 -18.939294815063477 0.07318489253520966 2
6.568044211648226 -18.94390106201172 0.022493457421660423 2
7.528856036950561 -18.901390075683594 0.024888068437576294 2
8.428026363296418 -18.798280715942383 0.021599043160676956 2
9.381846809664024 -18.677978515625 0.023371638730168343 2
10.249982602874606 -18.64113998413086 0.02364608272910118 2
11.17651172111618 -18.62847328186035 0.02529171295464039 2
12.07094631531565 -18.551349639892578 0.02460525371134281 2
12.98247881345892 -18.489543914794922 0.03455108404159546 2
13.944571467994589 -18.410846710205078 0.030327223241329193 2
14.822553051865803 -18.484323501586914 0.026909083127975464 2
15.784374265108784 -18.391164779663086 0.035984501242637634 2
16.725184105346088 -18.332073211669922 0.033077824860811234 2
17.59810352888323 -18.332054138183594 0.0316472053527832 2
18.535639452621133 -18.260089874267578 0.03898517042398453 2
19.45543441767733 -18.169641494750977 0.0399908609688282 2
20.342381837015413 -18.248611450195312 0.028763921931385994 2
21.28185235124057 -18.21080780029297 0.03592599928379059 2
22.15336057023353 -18.070159912109375 0.06266745924949646 2
23.130979315294372 -18.03790283203125 0.05143315717577934 2
24.023461639401503 -17.974681854248047 0.06254629790782928 2
24.929905414550465 -17.948665618896484 0.065371073782444 2
25.847305421778383 -17.845287322998047 0.0786353200674057 2
26.781806889940697 -17.825809478759766 0.07963938266038895 2
27.704543142770813 -17.65926742553711 0.10142407566308975 2
28.591589930020113 -17.74947738647461 0.15698766708374023 2
29.539946414866876 -17.593294143676758 0.13124749064445496 2
30.461749564914104 -17.444284439086914 0.15095822513103485 2
31.45089847100906 -17.360448837280273 0.14314302802085876 2
32.355968271819926 -17.430805206298828 0.1176643967628479 2
33.23470198105349 -17.417997360229492 0.10715244710445404 2
34.175360202104116 -17.349262237548828 0.10761746764183044 2
35.09930545274232 -17.10674285888672 0.11937931180000305 2
36.02847067444595 -17.0764102935791 0.1454876959323883 2
36.91736242466993 -17.17340850830078 0.14743672311306 2
37.73572314061685 -16.947038650512695 0.18072257936000824 2
38.709089596345656 -17.084068298339844 0.10435277968645096 2
39.661782664264095 -16.960906982421875 0.12263032048940659 2
42.34139298747594 -17.055797576904297 0.09652302414178848 2
43.28879333218016 -17.03185272216797 0.14877107739448547 2
44.20083402689743 -16.66157341003418 0.2515711188316345 2
45.099189239684186 -17.010786056518555 0.10768700391054153 2
46.115716442453795 -16.825130462646484 0.17506621778011322 2
46.97541859939203 -16.601198196411133 0.2643723487854004 2
49.73115259187292 -16.779272079467773 0.17358118295669556 2
50.70797480143464 -16.531604766845703 0.18327972292900085 2
51.58126947891508 -16.859067916870117 0.1711936891078949 2
52.50849927548486 -16.911670684814453 0.13739825785160065 2
55.24970410392331 -16.7608699798584 0.25045472383499146 2
58.06634151039007 -16.99711036682129 0.2471795380115509 2
59.92455497565647 -16.501811981201172 0.3146728277206421 2
60.7307193695245 -16.196683883666992 0.1819143295288086 2
61.727185193708344 -16.303823471069336 0.2952353060245514 2
63.46105124725598 -16.804264068603516 0.24012798070907593 2
66.24579027462984 -16.50766372680664 0.2995384633541107 2
82.8472727898764 -16.837379455566406 0.267831414937973 2
93.8231583394762 -15.930450439453125 0.3548189401626587 2
