t mag mag_unc fid
-14.988792843802871 -16.440391540527344 0.21313373744487762 1
-14.08312155821266 -17.097856521606445 0.1310821771621704 1
-13.218057367603118 -17.665477752685547 0.0646602138876915 1
-12.273312228279647 -18.109039306640625 0.04318070039153099 1
-11.328596738588901 -18.41058349609375 0.07437677681446075 1
-10.437178170305096 -18.77417755126953 0.039225056767463684 1
-9.557620169210207 -18.89915657043457 0.031307343393564224 1
-8.611100634300163 -19.130359649658203 0.025918366387486458 1
-7.77459070018992 -19.274864196777344 0.02503567561507225 1
-6.924538405365783 -19.39864158630371 0.019436391070485115 1
-5.884176086840233 -19.505945205688477 0.017306223511695862 1
-5.168561412838112 -19.587989807128906 0.021044937893748283 1
-4.1214764038897185 -19.6634521484375 0.02102714590728283 1
-3.277744957839773 -19.730140686035156 0.0294934269040823 1
-2.460486730105122 -19.760913848876953 0.03625209629535675 1
-1.5422663342653085 -19.695894241333008 0.031208744272589684 1
-0.6387232337990586 -19.679410934448242 0.03991032391786575 1
1.1475945652489536 -19.633508682250977 0.03515199199318886 1
2.0936886772371666 -19.696523666381836 0.012250673025846481 1
3.055718070675578 -19.68129539489746 0.02144930697977543 1
3.9173418177676425 -19.668760299682617 0.01249244436621666 1
4.777796648736314 -19.61577796936035 0.023722035810351372 1
7.555322826205604 -19.502012252807617 0.024959338828921318 1
11.255116032797545 -19.142250061035156 0.0639006718993187 1
13.837424094663877 -18.97036361694336 0.03768003731966019 1
16.692530072759837 -18.62258529663086 0.05900562182068825 1
19.276830050554395 -18.352834701538086 0.04605807736515999 1
20.260325815626487 -18.338825225830078 0.0546945184469223 1
21.163858424372755 -18.145437240600586 0.09035941958427429 1
22.008695923959483 -18.158174514770508 0.09110487997531891 1
29.212716576285604 -17.369861602783203 0.12243208289146423 1
30.14290416689144 -17.503738403320312 0.06046285480260849 1
31.087550604159173 -17.422826766967773 0.08718086779117584 1
31.956070924407218 -17.444120407104492 0.0956251323223114 1
32.89567817051463 -17.3554630279541 0.0778530091047287 1
33.823351389256075 -17.363731384277344 0.09077009558677673 1
34.711602174312524 -17.147706985473633 0.10316531360149384 1
35.631853759379894 -17.118492126464844 0.10773056745529175 1
36.52343399733291 -17.225248336791992 0.09894803911447525 1
37.44387346027972 -17.31458854675293 0.09701979160308838 1
38.3169943622003 -17.124805450439453 0.09222482144832611 1
39.25534885248466 -17.19688606262207 0.0959843322634697 1
40.15244963744223 -16.96658706665039 0.14801840484142303 1
41.04533860969451 -17.022823333740234 0.11028239876031876 1
41.961400181247406 -17.128400802612305 0.11843813955783844 1
42.87076875039349 -17.11253547668457 0.14589358866214752 1
43.77112128650364 -16.671342849731445 0.19219329953193665 1
44.675810627835006 -16.974102020263672 0.1615743190050125 1
45.544830676458396 -16.97260856628418 0.15443362295627594 1
46.43651924856965 -16.585519790649414 0.21580086648464203 1
47.33220736691863 -16.84200668334961 0.22466152906417847 1
48.280337892904654 -17.258930206298828 0.2106606662273407 1
49.18219048936473 -16.700483322143555 0.2930815517902374 1
53.71203478273895 -17.21205711364746 0.32764124870300293 1
54.558963835850165 -16.66248893737793 0.18133340775966644 1
55.487592814260736 -16.934537887573242 0.1634550392627716 1
65.42512708330068 -16.73729705810547 0.2578060030937195 1
-14.133537982833449 -16.458410263061523 0.24663087725639343 2
-13.301274003595976 -17.44454574584961 0.16776227951049805 2
-12.403554619252816 -18.01394271850586 0.05474206805229187 2
-11.38059098730741 -18.330720901489258 0.05930882692337036 2
-10.56384298008988 -18.53477668762207 0.04713715240359306 2
-8.642394655380748 -18.915040969848633 0.03307422250509262 2
-7.83351992773216 -19.137847900390625 0.03444381430745125 2
-6.908523581037972 -19.212379455566406 0.02538689598441124 2
-5.9781769924102 -19.366825103759766 0.02897179126739502 2
-5.071086865981393 -19.459115982055664 0.022549791261553764 2
-4.2147871374280825 -19.4808292388916 0.030585357919335365 2
-3.333144655883096 -19.594635009765625 0.036293815821409225 2
-2.3994240492238137 -19.617883682250977 0.03778167441487312 2
-1.4418161683378443 -19.64800262451172 0.027630779892206192 2
-0.5195647945452103 -19.620258331298828 0.03616949915885925 2
0.3808750905960366 -19.561155319213867 0.06707566231489182 2
1.3062244566305932 -19.701440811157227 0.04139172285795212 2
2.2061008148475723 -19.693998336791992 0.01814119517803192 2
2.988414040031046 -19.665979385375977 0.014032743871212006 2
3.9856959234727407 -19.8271484375 0.03844768553972244 2
4.917346014459009 -19.764116287231445 0.03255372866988182 2
7.533747192043675 -19.640289306640625 0.0258176289498806 2
11.12057798899764 -19.43585205078125 0.038012538105249405 2
13.975432337062648 -19.174358367919922 0.04082842916250229 2
16.58724867139835 -19.144079208374023 0.023378903046250343 2
19.34829787174037 -19.070556640625 0.025142880156636238 2
20.19578949303663 -19.03866958618164 0.03965325653553009 2
21.102301268568397 -18.96290397644043 0.03271784633398056 2
22.05319252739107 -18.938371658325195 0.03672885522246361 2
22.94686517215914 -18.813426971435547 0.029067913070321083 2
23.823034076063987 -18.90459632873535 0.032883066684007645 2
24.777541515768327 -18.731525421142578 0.05248063802719116 2
25.68777678095722 -18.661991119384766 0.06508801877498627 2
26.577932110555682 -18.676637649536133 0.056850552558898926 2
27.464239854716517 -18.650869369506836 0.05443810299038887 2
28.38795373648189 -18.705354690551758 0.04930317401885986 2
29.30497894007915 -18.651945114135742 0.06505943089723587 2
30.20859017134711 -18.59332847595215 0.058182865381240845 2
31.040932835110095 -18.566617965698242 0.04444139823317528 2
32.011781642432794 -18.415363311767578 0.054453328251838684 2
32.84319646764492 -18.415857315063477 0.03705163300037384 2
33.76557189039886 -18.417556762695312 0.04306438937783241 2
35.57054732801338 -18.33934783935547 0.04406142234802246 2
36.46514079098225 -18.27775001525879 0.04340507462620735 2
37.388243085276194 -18.12303352355957 0.05088205635547638 2
38.29904882265997 -18.168670654296875 0.05279796943068504 2
39.18415709547158 -18.14664649963379 0.04944390431046486 2
40.09027919644301 -18.075469970703125 0.05151960253715515 2
40.99098027623056 -18.119022369384766 0.05121742933988571 2
41.89825996392123 -18.07499122619629 0.05422922596335411 2
42.82624770564944 -18.054481506347656 0.05611293762922287 2
43.73859365907686 -17.920909881591797 0.08615514636039734 2
44.613124697681755 -17.869234085083008 0.0715157613158226 2
45.56648662411675 -17.86212730407715 0.07666189968585968 2
46.5023992077002 -17.90501594543457 0.07495332509279251 2
48.22007723387155 -17.899534225463867 0.0931955873966217 2
49.12412094679472 -17.688325881958008 0.08634243160486221 2
50.036235356052146 -17.674880981445312 0.1416245400905609 2
50.96031965576517 -17.837305068969727 0.10979307442903519 2
51.8998098053524 -17.778587341308594 0.15827669203281403 2
52.82432219246402 -17.915771484375 0.1595962792634964 2
53.6563555255323 -17.613292694091797 0.1284368932247162 2
54.6174239130198 -17.57887840270996 0.14977554976940155 2
55.51749951648188 -17.568138122558594 0.12834753096103668 2
56.43390265691593 -17.630962371826172 0.12541034817695618 2
65.46862071263604 -17.110515594482422 0.1729503571987152 2
86.22956188881525 -16.734506607055664 0.3385554850101471 2
