t mag mag_unc fid
-13.719030948224193 -16.162376403808594 0.3411913514137268 1
-12.995111435462814 -17.139238357543945 0.25466424226760864 1
-11.902956702861179 -17.163991928100586 0.24609646201133728 1
-11.003795833212147 -17.80005645751953 0.21903091669082642 1
-10.240460824022284 -17.72490692138672 0.1968134045600891 1
-9.14875691397237 -18.09845542907715 0.26722094416618347 1
-8.30850428716023 -18.083478927612305 0.24871064722537994 1
-7.57527345980423 -18.179649353027344 0.24945402145385742 1
-6.462055026887632 -18.555641174316406 0.11801852285861969 1
-5.739192632735585 -18.59337043762207 0.06591396033763885 1
-4.774644535179992 -18.770902633666992 0.07629851251840591 1
-3.9185107786012674 -18.912485122680664 0.04243120923638344 1
-2.0320782605794836 -18.884117126464844 0.06349100917577744 1
0.7386440221402469 -18.902650833129883 0.056197963654994965 1
3.437594384498273 -18.914323806762695 0.1261899769306183 1
6.1235448372536805 -18.70336151123047 0.06433309614658356 1
8.855288405818325 -18.58484649658203 0.06932424753904343 1
11.466295765442908 -18.251995086669922 0.0767129585146904 1
12.4747131641556 -18.245820999145508 0.06655307114124298 1
13.315542391838802 -18.035886764526367 0.10889798402786255 1
14.280478397056973 -18.007476806640625 0.09435443580150604 1
22.33136605523675 -17.338760375976562 0.11986277997493744 1
23.269099305701047 -17.395076751708984 0.13725748658180237 1
24.12302977071427 -17.538314819335938 0.12369100749492645 1
25.074985099743806 -17.090669631958008 0.16044123470783234 1
26.008649819034513 -16.84758949279785 0.15990392863750458 1
26.877435718484193 -17.13656997680664 0.10608697682619095 1
27.806311957133204 -16.750707626342773 0.16167715191841125 1
28.7055942635693 -16.682605743408203 0.18137986958026886 1
29.62969254197863 -16.61565399169922 0.19532933831214905 1
30.502992572492335 -16.591358184814453 0.2037258893251419 1
31.424086383186225 -16.48210906982422 0.2204948514699936 1
32.31858897935666 -16.58880615234375 0.19164828956127167 1
33.22907493228727 -16.452096939086914 0.23371084034442902 1
34.13107430569126 -16.517784118652344 0.23094621300697327 1
36.85794290420059 -16.552989959716797 0.2590280771255493 1
40.4433792872874 -16.798330307006836 0.31923338770866394 1
43.208066334414795 -17.033157348632812 0.3452869653701782 1
47.657106189391286 -16.691598892211914 0.25879544019699097 1
-13.842477264098713 -16.9934024810791 0.32796427607536316 2
-12.858476539975895 -17.264890670776367 0.13705062866210938 2
-12.049486503372831 -17.41619110107422 0.19443228840827942 2
-11.168544655632012 -17.841819763183594 0.19582098722457886 2
-10.226349682931827 -17.962940216064453 0.10856816172599792 2
-9.262827203939736 -18.305391311645508 0.10027256608009338 2
-8.354196044451056 -18.247018814086914 0.12655788660049438 2
-7.4814646736806445 -18.708438873291016 0.12371568381786346 2
-6.543950724374988 -18.681058883666992 0.05792482942342758 2
-5.618583937378033 -18.749238967895508 0.053365062922239304 2
-4.8408696104846625 -18.80452537536621 0.029618164524435997 2
-3.8355475087461155 -18.973522186279297 0.043926261365413666 2
-1.9855617753911654 -19.00551986694336 0.06098765879869461 2
0.7075806160160488 -19.155187606811523 0.04079299420118332 2
3.403364855330437 -19.149953842163086 0.06099589541554451 2
6.142866394931342 -18.971200942993164 0.04866192117333412 2
11.533439017248515 -18.74049949645996 0.03294295072555542 2
12.47154359884587 -18.71441650390625 0.03959302231669426 2
13.265838888743756 -18.552030563354492 0.04608028754591942 2
14.233681499414766 -18.553096771240234 0.04659813642501831 2
15.128055661224987 -18.53689956665039 0.03634631633758545 2
16.072316974674795 -18.514860153198242 0.05939529463648796 2
16.95096009981184 -18.53559684753418 0.05503086745738983 2
17.839309601265043 -18.268619537353516 0.08348911255598068 2
18.75612511302925 -18.1722412109375 0.09730474650859833 2
19.644935937611844 -18.219514846801758 0.09352697432041168 2
20.555327514412582 -18.241756439208984 0.08218279480934143 2
21.46685314052603 -18.418933868408203 0.058616288006305695 2
22.396952468071778 -18.27208137512207 0.05540278181433678 2
23.254939221247245 -18.26551628112793 0.059365853667259216 2
24.177356612568285 -18.199012756347656 0.06701899319887161 2
25.010141304042865 -18.218585968017578 0.05523362755775452 2
25.934494656014618 -18.112293243408203 0.056911714375019073 2
27.747018410372075 -18.056575775146484 0.05876629799604416 2
28.6732938100982 -18.039949417114258 0.06702745705842972 2
29.541146648757536 -18.0759334564209 0.05809355899691582 2
30.544488194341216 -17.781118392944336 0.09740307927131653 2
31.39572083339284 -17.927053451538086 0.06312747299671173 2
32.25873192971356 -17.96437644958496 0.09031820297241211 2
33.15341623670394 -17.87793731689453 0.06583578884601593 2
34.06424378002723 -17.88019371032715 0.06824405491352081 2
35.00020964681913 -17.684616088867188 0.10995538532733917 2
35.905290398817584 -17.54628562927246 0.10650579631328583 2
36.82743514545491 -17.641834259033203 0.09852319210767746 2
37.72753961358988 -17.675615310668945 0.09351964294910431 2
38.66814277632553 -17.48874855041504 0.1022801473736763 2
40.3884478563787 -17.36004066467285 0.15572260320186615 2
41.29985380458874 -17.71209144592285 0.1107051745057106 2
42.2040678445162 -17.532835006713867 0.14895761013031006 2
43.13368577952159 -17.37700843811035 0.21416042745113373 2
44.06817169417964 -17.458438873291016 0.16650736331939697 2
45.007548309302464 -17.495054244995117 0.21976980566978455 2
45.82166835788866 -17.372262954711914 0.14348503947257996 2
46.77878002732304 -17.45231056213379 0.14388757944107056 2
47.727861081037425 -17.406076431274414 0.16256281733512878 2
48.61106219839817 -17.26983070373535 0.16080494225025177 2
57.63376582172645 -16.731996536254883 0.2194911539554596 2
78.41076379080059 -16.859825134277344 0.3211579918861389 2
