t mag mag_unc fid
-16.20399387174579 -15.42335319519043 0.35830700397491455 1
-13.448235840418185 -16.47307586669922 0.17637857794761658 1
-10.647428133797348 -17.7011775970459 0.08208407461643219 1
-9.681145156437086 -18.163557052612305 0.030333567410707474 1
-8.808375440863072 -18.430805206298828 0.030560171231627464 1
-2.3357276696652978 -19.05702018737793 0.04612893983721733 1
-1.4078028784578835 -18.995620727539062 0.049201980233192444 1
1.4080285979305138 -19.062175750732422 0.053581275045871735 1
3.2485266018939054 -19.01105499267578 0.04740703105926514 1
4.18260923873014 -18.969173431396484 0.038539912551641464 1
8.799337604694491 -18.753482818603516 0.10001915693283081 1
12.61398904397392 -18.267803192138672 0.12936533987522125 1
15.313854038511286 -18.197322845458984 0.06145596504211426 1
18.09092256272542 -17.739471435546875 0.07023836672306061 1
27.402990528779277 -16.58417510986328 0.3294728100299835 1
-10.687566666276702 -17.69375228881836 0.22200654447078705 2
-9.746004456780444 -18.213632583618164 0.05560087040066719 2
-8.777167409409389 -18.471784591674805 0.060381535440683365 2
-5.099792850178735 -18.890596389770508 0.06432156264781952 2
-2.272870844729874 -18.994531631469727 0.07575443387031555 2
-1.3396103992650048 -19.042219161987305 0.04321572929620743 2
1.434647864268655 -19.093050003051758 0.03112899325788021 2
3.294011574937247 -19.12196922302246 0.034714050590991974 2
4.243107126487857 -19.12942123413086 0.02648775652050972 2
8.907458959830477 -18.606334686279297 0.20215263962745667 2
12.52810232135482 -18.744400024414062 0.05257323756814003 2
15.294015877547233 -18.56471824645996 0.06796503812074661 2
18.115285051140862 -18.498470306396484 0.05787281692028046 2
24.59785199664471 -18.373123168945312 0.0814523994922638 2
41.27542646221312 -17.448131561279297 0.17994773387908936 2
