# Phase = 14
# Redshift = 0.002128
11526.9398956299  1.089094
11536.3314495087  1.021824
11545.7230033875  1.072263
11555.1145572662  1.127465
11564.506111145  1.046745
11573.8976650238  0.9414814
11583.2892189026  0.9398469
11592.6807727814  1.030715
11602.0723266602  1.059063
11611.4638805389  0.9870874
11620.8554344177  0.9660825
11630.2469882965  0.9869993
11639.6385421753  0.999104
11649.0300960541  0.9566535
11658.4216499329  0.9797552
11667.8132038116  1.037685
11677.2047576904  1.018322
11686.5963115692  0.9841735
11695.987865448  1.010496
11705.3794193268  1.0555
11714.7709732056  1.064119
11724.1625270844  1.063476
11733.5540809631  1.066813
11742.9456348419  1.094043
11752.3371887207  1.140814
11761.7287425995  1.1457
11771.1202964783  1.131885
11780.5118503571  1.137878
11789.9034042358  1.167491
11799.2949581146  1.165117
11808.6865119934  1.18723
11818.0780658722  1.283868
11827.469619751  1.284477
11836.8611736298  1.263859
11846.2527275085  1.282627
11855.6442813873  1.273108
11865.0358352661  1.318898
11874.4273891449  1.335266
11883.8189430237  1.314303
11893.2104969025  1.345071
11902.6020507813  1.34116
11911.99360466  1.329137
11921.3851585388  1.365084
11930.7767124176  1.377906
11940.1682662964  1.371504
11949.5598201752  1.334768
11958.951374054  1.331873
11968.3429279327  1.317536
11977.7344818115  1.327786
11987.1260356903  1.370673
11996.5175895691  1.302341
12005.9091434479  1.239685
12015.3006973267  1.250861
12024.6922512054  1.239308
12034.0838050842  1.200884
12043.475358963  1.200894
12052.8669128418  1.185139
12062.2584667206  1.162931
12071.6500205994  1.136991
12081.0415744782  1.141905
12090.4331283569  1.13217
12099.8246822357  1.153464
12109.2162361145  1.090025
12118.6077899933  1.066431
12127.9993438721  1.034139
12137.3908977509  1.00382
12146.7824516296  0.9976712
12156.1740055084  0.9929836
12165.5655593872  0.9369417
12174.957113266  0.9006261
12184.3486671448  0.8842728
12193.7402210236  0.8589944
12203.1317749024  0.8510287
12212.5233287811  0.8118997
12221.9148826599  0.7780817
12231.3064365387  0.755665
12240.6979904175  0.7114226
12250.0895442963  0.7393693
12259.4810981751  0.7306675
12268.8726520538  0.7113656
12278.2642059326  0.6841003
12287.6557598114  0.6492534
12297.0473136902  0.6621646
12306.438867569  0.6137588
12315.8304214478  0.6082211
12325.2219753265  0.6245005
12334.6135292053  0.6079971
12344.0050830841  0.5942613
12353.3966369629  0.5735805
12362.7881908417  0.5741151
12372.1797447205  0.5690358
12381.5712985993  0.5514001
12390.962852478  0.5560782
12400.3544063568  0.5205202
12409.7459602356  0.501403
12419.1375141144  0.5164219
12428.5290679932  0.5249752
12437.920621872  0.5204582
12447.3121757507  0.4984602
12456.7037296295  0.4923812
12466.0952835083  0.5176483
12475.4868373871  0.4989962
12484.8783912659  0.537051
12494.2699451447  0.5294347
12503.6614990234  0.5211818
12513.0530529022  0.5468562
12522.444606781  0.4870104
12531.8361606598  0.4927046
12541.2277145386  0.5036638
12550.6192684174  0.5384633
12560.0108222961  0.5311409
12569.4023761749  0.516255
12578.7939300537  0.5138602
12588.1854839325  0.493073
12597.5770378113  0.51139
12606.9685916901  0.5251947
12616.3601455689  0.5025145
12625.7516994476  0.4742924
12635.1432533264  0.4106644
12644.5348072052  0.4366497
12653.926361084  0.4791184
12663.3179149628  0.5213503
12672.7094688416  0.5165343
12682.1010227203  0.5075141
12691.4925765991  0.4890721
12700.8841304779  0.5348569
12710.2756843567  0.5199263
12719.6672382355  0.4707793
12729.0587921143  0.4224961
12738.450345993  0.4929357
12747.8418998718  0.5033348
12757.2334537506  0.4745116
12766.6250076294  0.4785375
12776.0165615082  0.4704256
12785.408115387  0.4863417
12794.7996692658  0.4821787
12804.1912231445  0.4816504
12813.5827770233  0.4886732
12822.9743309021  0.4625531
12832.3658847809  0.4953297
12841.7574386597  0.5217094
12851.1489925385  0.5298396
12860.5405464172  0.5339592
12869.932100296  0.5383522
12879.3236541748  0.5708851
12888.7152080536  0.5795414
12898.1067619324  0.5405319
12907.4983158112  0.5358782
12916.8898696899  0.5547023
12926.2814235687  0.5562351
12935.6729774475  0.5733172
12945.0645313263  0.5879525
12954.4560852051  0.6014785
12963.8476390839  0.5652699
12973.2391929627  0.5359845
12982.6307468414  0.5615072
12992.0223007202  0.5843001
13001.413854599  0.5819589
13010.8054084778  0.5624862
13020.1969623566  0.5489672
13029.5885162354  0.5323226
13038.9800701141  0.5027795
13048.3716239929  0.5126186
13057.7631778717  0.5283401
13067.1547317505  0.5102578
13076.5462856293  0.5076751
13085.9378395081  0.5076018
13095.3293933868  0.5060313
13104.7209472656  0.5194761
13114.1125011444  0.5276469
13123.5040550232  0.5410599
13132.895608902  0.4801626
13142.2871627808  0.4058957
13151.6787166596  0.4049799
13161.0702705383  0.4461693
13170.4618244171  0.4436674
13179.8533782959  0.4383615
13189.2449321747  0.4486271
13198.6364860535  0.4012554
13208.0280399323  0.4071116
13217.419593811  0.433145
13226.8111476898  0.4237897
13236.2027015686  0.4345537
13245.5942554474  0.4247583
13254.9858093262  0.3976985
13264.377363205  0.3564634
13273.7689170837  0.3448623
13283.1604709625  0.3946733
13292.5520248413  0.3721119
13301.9435787201  0.3437815
13311.3351325989  0.3390853
13320.7266864777  0.3674729
13330.1182403565  0.4096015
13339.5097942352  0.367944
13348.901348114  0.3462154
13358.2929019928  0.3637704
13367.6844558716  0.3209113
13377.0760097504  0.2857893
13386.4675636292  0.3310108
13395.8591175079  0.3396308
13405.2506713867  0.3046389
13414.6422252655  0.300619
13424.0337791443  0.3488021
13433.4253330231  0.3507066
13442.8168869019  0.3277434
13452.2084407806  0.3196995
13461.5999946594  0.2948447
13470.9915485382  0.2822143
13480.383102417  0.3490269
13489.7746562958  0.4083117
13499.1662101746  0.3087544
13508.5577640534  0.3669723
13517.9493179321  0.6241039
13527.3408718109  0.7315859
13536.7324256897  0.4354018
13546.1239795685  0.3325189
13555.5155334473  1.176402
13564.9070873261  0.5562267
13574.2986412048  0.3888441
13621.2564105988  1.760364
13630.6479644775  2.079307
13640.0395183563  0.5507193
13649.4310722351  3.556589
13658.8226261139  5.17324
13668.2141799927  2.338778
13724.5635032654  2.429298
13733.9550571442  0.7281367
13743.346611023  0.8130392
13752.7381649017  0.4640307
13762.1297187805  0.2926364
13771.5212726593  0.3008156
13780.9128265381  0.6047992
13790.3043804169  1.173918
13799.6959342957  0.7087044
13809.0874881744  0.4167403
13818.4790420532  2.329437
13865.4368114472  0.4649442
13874.8283653259  0.5628935
13884.2199192047  0.4592033
13893.6114730835  0.2750333
13903.0030269623  0.4168797
13912.3945808411  0.7296807
13921.7861347199  1.161978
13931.1776885986  1.138222
13940.5692424774  0.604127
13949.9607963562  0.3996511
13959.352350235  0.8515108
13968.7439041138  1.48694
13978.1354579926  1.092796
13987.5270118713  0.3057938
13996.9185657501  0.01622065
14006.3101196289  0.593793
14015.7016735077  1.01161
14025.0932273865  0.7560208
14034.4847812653  0.304203
14043.8763351441  0.2399421
14053.2678890228  0.6689017
14062.6594429016  0.1215292
14072.0509967804  0.2329939
14081.4425506592  0.5372791
14090.834104538  0.2063258
14100.2256584168  0.06295601
14109.6172122955  0.8641866
14119.0087661743  0.5890798
14128.4003200531  0.166397
14137.7918739319  0.3693453
14147.1834278107  0.4314545
14156.5749816895  0.3921432
14165.9665355682  0.3806905
14175.358089447  0.3054011
14184.7496433258  0.1894784
14194.1411972046  0.2183633
14203.5327510834  0.599448
14212.9243049622  0.4186151
14222.315858841  0.3605677
14231.7074127197  0.461532
14241.0989665985  0.4210968
14250.4905204773  0.3185319
14259.8820743561  0.3544252
14269.2736282349  0.3606263
14278.6651821137  0.3528633
14288.0567359924  0.301919
14297.4482898712  0.2644846
14306.83984375  0.3681775
14316.2313976288  0.3712606
14325.6229515076  0.3672689
14335.0145053864  0.4761763
14344.4060592652  0.3544801
14353.7976131439  0.2968865
14363.1891670227  0.4006156
14372.5807209015  0.4684356
14381.9722747803  0.4126902
14391.3638286591  0.4270822
14400.7553825379  0.3766942
14410.1469364166  0.3653298
14419.5384902954  0.3869494
14428.9300441742  0.3657229
14438.321598053  0.2739643
14447.7131519318  0.3742285
14457.1047058106  0.3392093
14466.4962596893  0.2380002
14475.8878135681  0.3654972
14485.2793674469  0.3846039
14494.6709213257  0.3264665
14504.0624752045  0.347609
14513.4540290833  0.3889396
14522.845582962  0.3396409
14532.2371368408  0.3954524
14541.6286907196  0.4127637
14551.0202445984  0.4051264
14560.4117984772  0.4274569
14569.803352356  0.4262313
14579.1949062348  0.4053637
14588.5864601135  0.3965398
14597.9780139923  0.4370292
14607.3695678711  0.4106194
14616.7611217499  0.3627057
14626.1526756287  0.403267
14635.5442295075  0.4443304
14644.9357833862  0.3466113
14654.327337265  0.1655414
14663.7188911438  0.2543435
14673.1104450226  0.4159966
14682.5019989014  0.380997
14691.8935527802  0.3314344
14701.2851066589  0.3573819
14710.6766605377  0.3243173
14720.0682144165  0.3164419
14729.4597682953  0.3323697
14738.8513221741  0.3487799
14748.2428760529  0.3638024
14757.6344299317  0.37372
14767.0259838104  0.4051197
14776.4175376892  0.3610563
14785.809091568  0.3705127
14795.2006454468  0.3666764
14804.5921993256  0.4031137
14813.9837532044  0.397718
14823.3753070831  0.4159842
14832.7668609619  0.4036841
14842.1584148407  0.3768281
14851.5499687195  0.389063
14860.9415225983  0.4325403
14870.3330764771  0.4208724
14879.7246303558  0.4928929
14889.1161842346  0.5275339
14898.5077381134  0.4843026
14907.8992919922  0.4638693
14917.290845871  0.4867465
14926.6823997498  0.4925935
14936.0739536286  0.4849027
14945.4655075073  0.485768
14954.8570613861  0.5477048
14964.2486152649  0.552519
14973.6401691437  0.4781393
14983.0317230225  0.480843
14992.4232769013  0.4658415
15001.81483078  0.4620521
15011.2063846588  0.495331
15020.5979385376  0.449607
15029.9894924164  0.490132
15039.3810462952  0.6231734
15048.772600174  0.7369311
15058.1641540527  0.5617316
15067.5557079315  0.4554614
15076.9472618103  0.4504196
15086.3388156891  0.461078
15095.7303695679  0.4770904
15105.1219234467  0.454293
15114.5134773254  0.4350309
15123.9050312042  0.4578766
15133.296585083  0.4562002
15142.6881389618  0.4191367
15152.0796928406  0.4437375
15161.4712467194  0.4383941
15170.8628005982  0.4441562
15180.2543544769  0.46037
15189.6459083557  0.4761748
15199.0374622345  0.455954
15208.4290161133  0.4374715
15217.8205699921  0.480405
15227.2121238709  0.4570542
15236.6036777496  0.4435442
15245.9952316284  0.4464295
15255.3867855072  0.404106
15264.778339386  0.3979157
15274.1698932648  0.42017
15283.5614471436  0.4230335
15292.9530010224  0.3866623
15302.3445549011  0.354992
15311.7361087799  0.338618
15321.1276626587  0.4104995
15330.5192165375  0.435331
15339.9107704163  0.3522523
15349.3023242951  0.348373
15358.6938781738  0.38406
15368.0854320526  0.3768167
15377.4769859314  0.3476881
15386.8685398102  0.3097024
15396.260093689  0.3399323
15405.6516475678  0.3372369
15415.0432014465  0.3513967
15424.4347553253  0.3883639
15433.8263092041  0.380193
15443.2178630829  0.3229137
15452.6094169617  0.30718
15462.0009708405  0.3292175
15471.3925247193  0.3251189
15480.784078598  0.3207327
15490.1756324768  0.3473463
15499.5671863556  0.3755653
15508.9587402344  0.3518395
15518.3502941132  0.3448408
15527.741847992  0.3919049
15537.1334018707  0.3969112
15546.5249557495  0.3859939
15555.9165096283  0.4124994
15565.3080635071  0.4180019
15574.6996173859  0.4211497
15584.0911712647  0.4293736
15593.4827251434  0.4495637
15602.8742790222  0.4437055
15612.265832901  0.426961
15621.6573867798  0.418499
15631.0489406586  0.4161668
15640.4404945374  0.4425843
15649.8320484162  0.4634519
15659.2236022949  0.4392651
15668.6151561737  0.4492224
15678.0067100525  0.4822756
15687.3982639313  0.4556548
15696.7898178101  0.4558844
15706.1813716889  0.4679377
15715.5729255676  0.4614898
15724.9644794464  0.4511736
15734.3560333252  0.4441282
15743.747587204  0.4436251
15753.1391410828  0.4614972
15762.5306949616  0.4672261
15771.9222488403  0.4791157
15781.3138027191  0.4949487
15790.7053565979  0.5030476
15800.0969104767  0.4561689
15809.4884643555  0.4483633
15818.8800182343  0.4994509
15828.271572113  0.4851162
15837.6631259918  0.4485871
15847.0546798706  0.4505048
15856.4462337494  0.4530127
15865.8377876282  0.5009914
15875.229341507  0.512088
15884.6208953858  0.5098443
15894.0124492645  0.5272534
15903.4040031433  0.5364166
15912.7955570221  0.5686513
15922.1871109009  0.5659642
15931.5786647797  0.5368758
15940.9702186585  0.5546532
15950.3617725372  0.5637124
15959.753326416  0.5642192
15969.1448802948  0.5366665
15978.5364341736  0.5514086
15987.9279880524  0.4934131
15997.3195419312  0.4440909
16006.7110958099  0.4836769
16016.1026496887  0.5071951
16025.4942035675  0.4923604
16034.8857574463  0.5228785
16044.2773113251  0.5095575
16053.6688652039  0.503826
16063.0604190827  0.5033346
16072.4519729614  0.5122339
16081.8435268402  0.4844885
16091.235080719  0.474125
16100.6266345978  0.4955278
16110.0181884766  0.5309363
16119.4097423554  0.5139577
16128.8012962341  0.510331
16138.1928501129  0.5322441
16147.5844039917  0.5175376
16156.9759578705  0.545631
16166.3675117493  0.5522273
16175.7590656281  0.5546837
16185.1506195068  0.5672768
16194.5421733856  0.5524631
16203.9337272644  0.5358074
16213.3252811432  0.5659583
16222.716835022  0.5720063
16232.1083889008  0.5538945
16241.4999427796  0.5617376
16250.8914966583  0.5791711
16260.2830505371  0.5802495
16269.6746044159  0.5760791
16279.0661582947  0.5794839
16288.4577121735  0.5896835
16297.8492660523  0.6104831
16307.240819931  0.5685384
16316.6323738098  0.5603315
16326.0239276886  0.5506341
16335.4154815674  0.5560477
16344.8070354462  0.5865677
16354.198589325  0.536037
16363.5901432038  0.5170284
16372.9816970825  0.5578278
16382.3732509613  0.5770379
16391.7648048401  0.5447674
16401.1563587189  0.5694421
16410.5479125977  0.5819927
16419.9394664765  0.5082035
16429.3310203552  0.4779506
16438.722574234  0.5097166
16448.1141281128  0.5152866
16457.5056819916  0.5295712
16466.8972358704  0.5151789
16476.2887897492  0.4996872
16485.6803436279  0.5047811
16495.0718975067  0.5328298
16504.4634513855  0.5344477
16513.8550052643  0.5413984
16523.2465591431  0.5610876
16532.6381130219  0.5785872
16542.0296669007  0.5291299
16551.4212207794  0.4637644
16560.8127746582  0.5355606
16570.204328537  0.5908846
16579.5958824158  0.5870379
16588.9874362946  0.5888388
16598.3789901734  0.5779101
16607.7705440521  0.5782315
16617.1620979309  0.5832793
16626.5536518097  0.5775854
16635.9452056885  0.5845762
16645.3367595673  0.6140296
16654.7283134461  0.5842637
16664.1198673248  0.5730553
16673.5114212036  0.5935857
16682.9029750824  0.5659807
16692.2945289612  0.5300294
16701.68608284  0.5073448
16711.0776367188  0.5383687
16720.4691905975  0.5746862
16729.8607444763  0.564144
16739.2522983551  0.5776922
16748.6438522339  0.5643948
16758.0354061127  0.5372674
16767.4269599915  0.5244101
16776.8185138703  0.5122875
16786.210067749  0.5201244
16795.6016216278  0.5417401
16804.9931755066  0.571066
16814.3847293854  0.52532
16823.7762832642  0.4724649
16833.167837143  0.478235
16842.5593910217  0.4502931
16851.9509449005  0.4290007
16861.3424987793  0.4411994
16870.7340526581  0.4054674
16880.1256065369  0.3942897
16889.5171604157  0.4302281
16898.9087142944  0.4017888
16908.3002681732  0.410275
16917.691822052  0.4411175
16927.0833759308  0.3931144
16936.4749298096  0.4112072
16945.8664836884  0.3920302
16955.2580375672  0.3745755
16964.6495914459  0.3568973
16974.0411453247  0.371531
16983.4326992035  0.3736661
16992.8242530823  0.3473188
17002.2158069611  0.3068245
17011.6073608399  0.3573587
17020.9989147186  0.3350819
17030.3904685974  0.3393572
17039.7820224762  0.3374935
17049.173576355  0.3271005
17058.5651302338  0.3015582
17067.9566841126  0.315129
17077.3482379913  0.3581575
17086.7397918701  0.3656559
17096.1313457489  0.3498899
17105.5228996277  0.29027
17114.9144535065  0.2600074
17124.3060073853  0.2719644
17133.6975612641  0.3107678
17143.0891151428  0.3032751
17152.4806690216  0.2366273
17161.8722229004  0.2704986
17171.2637767792  0.3256437
17180.655330658  0.3150495
17190.0468845368  0.3451363
17199.4384384155  0.3509315
17208.8299922943  0.3720537
17218.2215461731  0.3981439
17227.6131000519  0.3594504
17237.0046539307  0.3472897
17246.3962078095  0.3787325
17255.7877616882  0.3825193
17265.179315567  0.3110348
17274.5708694458  0.2919995
17283.9624233246  0.3668737
17293.3539772034  0.3969814
17302.7455310822  0.3786407
17312.137084961  0.4034629
17321.5286388397  0.367408
17330.9201927185  0.3043892
17340.3117465973  0.3169335
17349.7033004761  0.3103116
17359.0948543549  0.3332951
17368.4864082337  0.3452675
17377.8779621124  0.321801
17387.2695159912  0.3306874
17396.66106987  0.3057498
17406.0526237488  0.3207268
17415.4441776276  0.3417411
17424.8357315064  0.3212862
17434.2272853851  0.2674556
17443.6188392639  0.2541702
17453.0103931427  0.3266833
17462.4019470215  0.3759888
17471.7935009003  0.4164732
17481.1850547791  0.384742
17490.5766086579  0.3640144
17499.9681625366  0.3621312
17509.3597164154  0.3181689
17518.7512702942  0.3693314
17528.142824173  0.3954059
17537.5343780518  0.3330455
17546.9259319306  0.3495051
17556.3174858093  0.3819472
17565.7090396881  0.3745539
17575.1005935669  0.3358996
17584.4921474457  0.3577008
17593.8837013245  0.3705769
17603.2752552033  0.333435
17612.666809082  0.3764696
17622.0583629608  0.4158136
17631.4499168396  0.4109247
17640.8414707184  0.3511197
17650.2330245972  0.4150873
17659.624578476  0.4330192
17669.0161323548  0.4257143
17678.4076862335  0.4618191
17687.7992401123  0.4926188
17697.1907939911  0.4402014
17706.5823478699  0.4424506
17715.9739017487  0.4397683
17725.3654556275  0.4341994
17734.7570095062  0.4617762
17744.148563385  0.4997278
17753.5401172638  0.5667509
17762.9316711426  0.5147005
17772.3232250214  0.3592465
17781.7147789002  0.339226
17791.1063327789  0.4141537
17800.4978866577  0.4175858
17809.8894405365  0.4192055
17819.2809944153  0.4659644
17828.6725482941  0.4827029
17838.0641021729  0.4105648
17847.4556560517  0.3928047
17856.8472099304  0.4248845
17866.2387638092  0.4258994
17875.630317688  0.4220259
17885.0218715668  0.40937
17894.4134254456  0.3982529
17903.8049793244  0.4143859
17913.1965332031  0.4680698
17922.5880870819  0.4642547
17931.9796409607  0.4211215
17941.3711948395  0.4229482
17950.7627487183  0.4186109
17960.1543025971  0.4285014
17969.5458564758  0.4666083
17978.9374103546  0.4831294
17988.3289642334  0.3911088
17997.7205181122  0.3871777
18007.112071991  0.5956839
18016.5036258698  0.6269399
18025.8951797486  0.4920166
18035.2867336273  0.3949992
18044.6782875061  0.4467677
18054.0698413849  0.4145445
18063.4613952637  0.2751981
18072.8529491425  0.295258
18082.2445030213  0.3523896
18091.6360569  0.3350139
18101.0276107788  0.2951371
18110.4191646576  0.3835806
18119.8107185364  0.4550614
18129.2022724152  0.4357725
18138.593826294  0.5143632
18147.9853801727  0.3547035
18157.3769340515  0.4277356
18166.7684879303  0.5188259
18176.1600418091  0.2878272
18185.5515956879  0.2645647
18194.9431495667  0.4542407
18204.3347034455  0.5694515
18213.7262573242  0.4614458
18223.117811203  0.4508719
18232.5093650818  0.4178499
